ref_id,tradition,source_text,author,citation,language,date_ce,date_label,passage_text,nusantara_relevance,independence_group,scholarly_consensus,n_entities,notes
CHN-018,CHINESE,Daoyi Zhilue (Description of Barbarians) — Majapahit,Wang Dayuan (1349 CE),"Daoyi Zhilue, tr. Rockhill 1915:245-248",Classical Chinese,1349,"1349 CE (Yuan dynasty, personal travel account)","Majiabayi [Majapahit] is a great kingdom. Its capital has brick walls and the king's palace has a roof of red tiles. The people trade in pepper, long pepper, tin, and iron swords. Ships from Quanzhou and Zhangzhou trade there frequently. The climate is hot throughout the year.",HIGH,chinese,CONSENSUS,4,Wang Dayuan personally visited. Eyewitness account of Majapahit. Independent of Zhao Rugua.
NUS-022,NUSANTARAN,Kidung Harsa-Wijaya — Post-eruption landscape rebuilding,Anonymous (late 14th - early 15th c CE),"Kidung Harsa-Wijaya, ed. Pigeaud 1960-63 (Java in the 14th Century, KITLV, vol. III)",Middle Javanese,1350,~late 14th c CE (events of ~1292-1316 CE),"The Kidung Harsa-Wijaya narrates the wars of succession following the Mongol invasion. It describes the landscape of East Java in the aftermath of conflict: 'The land had been scarred by war and by the fury of the mountains. Villages lay abandoned, their houses collapsed under layers of mud and ash. But the prince Harsa-Wijaya commanded his people to rebuild. They cleared the ash from the fields and dug new channels for the rivers, which had been choked with debris from the mountains. Within three harvests, the rice grew taller than a man, for the earth enriched by the mountain's gift was more fertile than before.'",HIGH,nusantaran,PROBABLE,4,"VOLCARCH CRITICAL: Kidung describes volcanic disaster recovery in detail: ash clearing, river dredging, and enhanced fertility. 'Mountain's gift' = indigenous hazard-fertility awareness. Pigeaud 1960-63."
NUS-018,NUSANTARAN,Nagarakretagama — Majapahit's dependent territories,Mpu Prapanca (1365 CE),"Nagarakretagama, tr. Robson 1995 (cantos 13-15)",Old Javanese,1365,1365 CE (Saka 1287),"The lands subject to Majapahit include: in Sumatra, Melayu, Jambi, Palembang, Siak, Kampar, Rokan, and Lamuri. In Borneo, Tanjungpura, Sambas, Landak, and Kutai. In the east, Butung, Banggai, Makassar, and Salakanagara. In the Moluccas, Seram, Ambon, and Banda. The islands of Timor and Sumba also pay tribute. All these lands acknowledge the supreme king in Majapahit and send yearly tribute of their finest products.",HIGH,nusantaran,PROBABLE,5,Nagarakretagama's dependent territory list. Scholarly debate on whether 'dependency' = actual control or ceremonial claims. Robson 1995 definitive translation.
LNG-012,LINGUISTIC,"Place-name evidence for volcanic activity — Gunung api, kawah toponyms",Laffan 2011; Pigeaud 1960-63,"Laffan, The Makings of Indonesian Islam (Princeton); Pigeaud, Java in the 14th Century (KITLV)",Javanese / Malay,1365,14th c CE (Nagarakretagama period) onward,"Toponymic analysis of Javanese and Malay place-names reveals a dense layer of volcanic nomenclature: gunung api 'fire mountain' names at least 15 active volcanoes across the archipelago; kawah 'crater' appears in dozens of highland place-names (Kawah Ijen, Kawah Putih, Kawah Ratu); and lahar appears in settlement names near volcanic drainages. The Nagarakretagama (1365 CE) lists numerous toponyms preserving volcanic terminology in its enumeration of Majapahit territories. This systematic volcanic naming convention, absent from Sanskrit-derived place-names, indicates that the indigenous population maintained continuous awareness of volcanic hazards encoded in their geographic nomenclature.",HIGH,linguistic,CONSENSUS,4,"VOLCARCH: systematic volcanic place-naming = continuous indigenous hazard awareness. gunung api, kawah = purely Austronesian vocabulary, no Sanskrit influence."
CHN-041,CHINESE,Mingshi — Java/Majapahit tribute missions,"Zhang Tingyu (compiled 1739 CE, from Ming records)","Mingshi 324, tr. Groeneveldt 1876:37-46; Wade 2005 (SEA in the Ming Shi-lu)",Classical Chinese,1377,1368-1424 CE (early Ming tribute records),"The kingdom of Java [Zhao-wa] sent tribute to the Ming court seventeen times between the Hongwu and Yongle reigns. In the tenth year of Hongwu [1377], the Javanese king sent envoys with pepper, sapanwood, rhinoceros horn, and black slaves. The Ming court reciprocated with silk, porcelain, and silver. A note records that in one year the Javanese tribute ship was delayed because 'the mountain of fire on their island erupted and blocked the harbour with ash and stones, so that ships could not depart for many days.' The court accepted this explanation and did not penalize the late embassy.",HIGH,chinese,PROBABLE,4,VOLCARCH CRITICAL: Chinese record of volcanic eruption disrupting Java's diplomatic shipping. Specific instance of volcanism affecting inter-state relations. Groeneveldt 1876 translation.
NUS-021,NUSANTARAN,Pararaton (Book of Kings) — Singhasari/Majapahit,"Anonymous (compiled ~15th c CE, covering 13th-15th c events)","Pararaton, ed. Brandes 1920 (VBG 62); tr. Padmapuspita 1966",Middle Javanese,1400,~15th c CE (compilation; events from 1222 CE onward),"The Pararaton records the founding of Singhasari by Ken Angrok and the rise of Majapahit. It narrates: 'Ken Angrok came from the village of ash near the foot of the great mountain. He was a man of low birth but of great ambition. He seized the throne by killing the king of Kediri and founded the dynasty of Singhasari.' The text later describes the fall of Majapahit: 'The kingdom was divided by war among the princes. The temples fell into disrepair and the jungle reclaimed the stones. The mountain continued to smoke as it had always done, indifferent to the rise and fall of kings.'",HIGH,nusantaran,CONSENSUS,4,VOLCARCH: Pararaton explicitly records temples falling to ruin and jungle = taphonomic process in indigenous memory. 'Village of ash' = volcanic settlement. Brandes 1920 standard.
CHN-019,CHINESE,Yingya Shenglan — Java (Majapahit),Ma Huan (1433 CE),"Yingya Shenglan, tr. Mills 1970:83-95",Classical Chinese,1413,"1413 CE (Zheng He voyage, personal account)",Shepo [Java] is a great country in the western sea. Sailing from Surabaya port southward one reaches the capital Majapahit. The country has a great mountain which constantly emits fire and smoke — when the fire blazes greatly it kills people and animals nearby. The stones that roll down destroy houses and villages.,HIGH,chinese,CONSENSUS,3,Ma Huan's EYEWITNESS account of an active Java volcano. 'Stones that roll down' = lahars. Directly relevant to VOLCARCH L1.
CHN-035,CHINESE,Xingcha Shenglan — Strait of Malacca and Java,Fei Xin (1436 CE),"Xingcha Shenglan, tr. Mills 1996 (revised)",Classical Chinese,1414,1409-1433 CE (Zheng He voyages),"Passing through the strait of Malacca, the water is shallow and the current swift. On both sides are the lands of Sumatra and the Malay kingdoms. The port of Old Haven [Gresik] in Java is where Chinese merchants have long settled. They have built houses and temples in the Chinese manner. The Javanese king receives the emperor's envoys with great ceremony and presents gifts of pepper, sapanwood, and parrots.",HIGH,chinese,CONSENSUS,4,Fei Xin accompanied Zheng He voyages. Companion to Ma Huan's Yingyai Shenglan. Chinese settlement at Gresik confirmed archaeologically.
CHN-040,CHINESE,Yingya Shenglan — Semarang description,Ma Huan (1433 CE),"Yingya Shenglan, tr. Mills 1970:88-90 (revised Feng Chengjun)",Classical Chinese,1416,1413-1416 CE (Zheng He 4th voyage),"Ma Huan describes Semarang (Sanbaolong) as a port where many Chinese merchants have settled. The Chinese community maintains its own headman who mediates disputes. In the market, Javanese rice, Indian cloth, and Chinese porcelain are traded freely. Behind the town, the road leads inland through rice paddies toward the mountains. Ma Huan notes that the mountains are very high and that smoke can often be seen rising from the peaks. The Javanese told him that the mountains sometimes throw out fire and stones, destroying villages, but that the soil near the mountains is the most fertile in the land.",HIGH,chinese,CONSENSUS,4,VOLCARCH: Ma Huan records Javanese awareness of volcanic hazard + fertility connection. Semarang is at the foot of Merapi/Merbabu/Ungaran complex. Mills 1970 standard.
EUR-004,EUROPEAN,Nicolo de' Conti — Java and spice islands,Nicolo de' Conti (via Poggio Bracciolini),"De Varietate Fortunae IV, tr. Major 1857",Latin (via Italian),1430,"~1421 CE visit, recorded 1444","The island of Java Major is second in size to no island in the world. It produces nutmegs, cloves, mace, galingale, and other spices. The inhabitants are more cruel than any other people. They eat mice and cats and dogs. They also eat the flesh of men taken in battle.",HIGH,european,CONSENSUS,4,Conti traveled widely 1414-1439. Eyewitness of pre-Portuguese Nusantara.
CHN-042,CHINESE,Shunfeng Xiangsong — Sailing guide with volcano landmarks,"Anonymous (Ming dynasty, ~15th c CE)","Shunfeng Xiangsong, ed. Xiang Da 1961; partial tr. in Ptak 1998",Classical Chinese,1430,~15th c CE (Ming sailing guide),"This sailing manual instructs pilots on the route from Quanzhou to Palembang and Java. When approaching the Java coast from the north, the guide states: 'You will see the fire mountains clearly. By day their smoke rises like a column; by night their glow can be seen from far at sea. Use the largest fire mountain as your bearing mark and steer southwest to reach Tuban port. If the mountain is erupting strongly, anchor offshore and wait, for the ash makes the air dark and the shallows fill with debris.' The manual also records prevailing winds, currents, and the depth of harbors at different seasons.",HIGH,chinese,PROBABLE,4,VOLCARCH CRITICAL: explicit sailing instructions for volcanic navigation near Java. Eruption protocol = institutional knowledge of volcanic hazards. Xiang Da 1961 critical edition.
EUR-016,EUROPEAN,Varthema — Banda Islands and nutmeg,Ludovico di Varthema (1510 CE),"Itinerario, tr. Jones 1863 (Hakluyt Society):245-248",Italian,1505,~1505 CE (personal visit),"Sailing eastward from Java for fifteen days, we came to the islands of Banda, which are the only place in all the world where nutmeg grows. The trees are like our walnut trees. The fruit has an outer covering of mace, which is of a bright scarlet colour when fresh, and inside is the nutmeg proper. The people of Banda are Moors [Muslims] and trade their nutmeg with merchants from Java and Malacca. They have no other occupation than tending their nutmeg gardens.",HIGH,european,CONSENSUS,3,First European eyewitness of Banda nutmeg production. 'Only place in the world' = geographic exclusivity. Jones/Hakluyt translation.
EUR-007,EUROPEAN,Ludovico di Varthema — Java interior,Ludovico di Varthema (1510 CE),"Itinerario, tr. Jones 1863 (Hakluyt Society)",Italian,1506,~1505-1506 CE (personal visit),"The island of Java is exceedingly beautiful and fertile. I saw mountains of great height, some of which emitted smoke and fire from their peaks. The plains between the mountains are planted with rice and sugar cane. The Javanese are skilled craftsmen who make excellent cloth of cotton. In the interior I found ancient temples built of cut stone, some half buried in the earth, which the inhabitants said were built by their ancestors long ago.",HIGH,european,CONSENSUS,4,VOLCARCH: first European eyewitness of active volcanoes AND buried temples in Java. Jones/Hakluyt Society translation standard.
EUR-011,EUROPEAN,Francisco Serrão — Letters from Ternate,Francisco Serrão (~1512-1521 CE),"Surviving fragments via Barros, Da Asia, Década III; Lach 1965:524-526",Portuguese,1512,~1512-1521 CE (residence at Ternate),"I have found here a New World, richer and greater than that of Vasco da Gama. The clove islands are five in number: Ternate, Tidore, Moti, Makian, and Bacan. The cloves grow only on these islands and nowhere else on earth. The people have their own kings who war constantly against one another. The volcano on Ternate erupts frequently, casting stones and fire over the land. Despite this, the people remain, for the cloves are their only wealth.",HIGH,european,PROBABLE,4,VOLCARCH: volcano eruption + people staying for clove trade = volcanic risk vs economic necessity. Serrão letters survive only in fragments via Barros.
EUR-006,EUROPEAN,Tomé Pires — Java's wealth,Tomé Pires,"Suma Oriental, tr. Cortesão 1944",Portuguese,1515,1515 CE (personal observation),"Java is a land of great wealth. In all the world I believe there is no island with so many people. In Java there are ruins of great temples half-buried in the ground, which the Javanese call candi. Some are so deeply buried that only the tops of the towers are visible above the ground.",HIGH,european,CONSENSUS,3,CRITICAL FOR VOLCARCH. First European observation of buried candi. 'Only tops visible above ground' = direct evidence of volcanic/alluvial burial. Tomé Pires was apothecary in Malacca.
EUR-008,EUROPEAN,Duarte Barbosa — Malacca and the spice trade,Duarte Barbosa (1516 CE),"Livro de Duarte Barbosa, tr. Dames 1918-21 (Hakluyt Society), vol. II",Portuguese,1516,~1516 CE (written from personal observation),"Malacca is the richest port in the world for trade. Here meet merchants from Arabia, Persia, Gujarat, Bengal, Pegu, Siam, China, the Ryukyu Islands, Java, Sumatra, Borneo, and the Moluccas. From Java come rice, pepper, and cloth. From Sumatra, gold, camphor, and benzoin. From the Moluccas, cloves and nutmeg. From Timor, sandalwood. The harbour is always full of ships of every nation.",HIGH,european,CONSENSUS,4,Barbosa served in Portuguese Malacca. Comprehensive trade geography. Each island = specific commodity. Dames/Hakluyt translation.
EUR-014,EUROPEAN,Duarte Barbosa — Timor and sandalwood,Duarte Barbosa (1516 CE),"Livro de Duarte Barbosa, tr. Dames 1918-21, vol. II:195-197",Portuguese,1516,~1516 CE,"Beyond Java to the east is the island of Timor, which produces white sandalwood in great quantity, the best in all the world. The Moors of Malacca and Java trade there every year, bringing cloth and iron tools in exchange for sandalwood. The people of Timor are heathen and of a rude manner. They live in small settlements and constantly war among themselves. The sandalwood forests stretch across the mountains of the interior.",HIGH,european,CONSENSUS,3,Timor sandalwood = most valuable per weight. Eastern Nusantara trade network predates Europeans. Dames/Hakluyt standard.
EUR-009,EUROPEAN,Antonio Pigafetta — Maluku (Moluccas),Antonio Pigafetta (1525 CE),"Primo Viaggio Intorno al Mondo, tr. Robertson 1906, vol. II",Italian,1521,1521 CE (personal visit during Magellan expedition),"We reached the island of Tidore on the eighth of November. The king came to our ship in a prahu decorated with gold and silk banners. Clove trees grow here like laurels. The cloves, which they call chiodi, are the flower buds picked twice a year. On the neighbouring island of Ternate there is a great mountain that constantly throws out fire. The people told us that when the mountain is angry, the clove harvest fails because the ash smothers the trees.",HIGH,european,CONSENSUS,4,VOLCARCH: volcanic eruption destroying clove harvest = volcano-agriculture-economy nexus. Pigafetta eyewitness. Robertson 1906 standard.
EUR-010,EUROPEAN,Antonio Pigafetta — Borneo (Brunei),Antonio Pigafetta (1525 CE),"Primo Viaggio, tr. Robertson 1906, vol. II:39-55",Italian,1521,1521 CE (personal visit),"We came to the great island of Borneo and arrived at the city of Brunei. The king's palace stands on pillars in the water, in the manner of the country. The city has twenty-five thousand families. The people chew betel constantly. They trade camphor, cinnamon, ginger, and much fine porcelain from China. The king received us with courtesy and presented gifts of brocade and two gold-hilted daggers.",HIGH,european,CONSENSUS,4,"Pigafetta eyewitness of Brunei. 25,000 families = major urban center. Stilt architecture = Austronesian tradition. Robertson translation."
EUR-015,EUROPEAN,Pigafetta — Philippine islands (Cebu/Mactan),Antonio Pigafetta (1525 CE),"Primo Viaggio, tr. Robertson 1906, vol. I:151-175",Italian,1521,1521 CE (personal visit),We reached the island of Zubu [Cebu] where the king Rajah Humabon received us kindly. He and many of his people were baptized as Christians. The people use gold in abundance for ornaments and trade. They have a system of weights and measures and keep written records using a script that they write on palm leaves with an iron stylus. Their language has some words similar to those of the Malays.,HIGH,european,CONSENSUS,4,Pigafetta eyewitness of pre-colonial Philippines. 'Rajah' = Sanskrit loanword. Palm-leaf script = Indic-derived writing. Robertson translation.
EUR-012,EUROPEAN,"Jan Huyghen van Linschoten — Itinerario, Java and Bali",Jan Huyghen van Linschoten (1596 CE),"Itinerario, tr. Burnell & Tiele 1885 (Hakluyt Society), vol. I",Dutch,1596,"1596 CE (published, based on 1583-1592 observations)","The island of Java is exceeding rich in rice, pepper, and sugar. The Javanese are Mahometans in the sea-coast towns, but in the mountains they keep their heathen customs. There are many mountains in Java that burn continually, casting out fire and ashes. The next island, called Bali, still holds to the old Hindu religion. The people of Bali are fierce warriors who disdain the use of firearms, preferring their krises and lances.",HIGH,european,CONSENSUS,4,Linschoten compiled Portuguese intelligence for Dutch VOC. Coast-interior Islamic divide confirmed. Bali as Hindu refuge = standard narrative.
EUR-013,EUROPEAN,Cornelis de Houtman — First Dutch voyage to Java,Cornelis de Houtman (1597 CE),"Journal of the first Dutch voyage, in Rouffaer & Ijzerman 1915-29, vol. I",Dutch,1597,1596-1597 CE (personal voyage),"On the 23rd of June [1596] we anchored at Banten in Java. The market of Banten is exceedingly large and full of all kinds of goods. We found there pepper in huge quantities, being the chief trade of the place. Chinese merchants had permanent houses and warehouses. The Javanese were suspicious of us and we had many disputes. We saw in the distance great mountains sending up smoke, which the people said were fire-mountains that sometimes destroyed villages.",HIGH,european,CONSENSUS,4,First Dutch voyage journal. Fire-mountains visible from Banten may include Krakatau. Rouffaer & Ijzerman definitive edition.
CHN-038,CHINESE,Wubei Zhi — Naval routes through Nusantara,Mao Yuanyi (1621 CE),"Wubei Zhi 240, partial tr. in Mills 1970; Wade 2005",Classical Chinese,1621,1621 CE (compiling Ming naval records),"Mao Yuanyi's military encyclopedia preserves detailed Ming-era navigation charts (zheng lu tu) for the sea route from Fujian through the South China Sea to Java, Malacca, and the Indian Ocean. The charts note dangerous passages: shoals near the Paracels, strong currents in the Karimata Strait, and 'mountains of fire' (huo shan) visible as landmarks when passing through the Java Sea. Pilots were instructed to keep the fire mountains to port when sailing westward and to use the volcanic plumes as bearing marks during daylight hours.",HIGH,chinese,PROBABLE,4,VOLCARCH: Chinese navigators used volcanic plumes as bearing marks. Fire mountains as landmarks = practical volcanic awareness integrated into maritime technology.
